"category","changed","text","text_wrong","text_EN","注記"
"集落・マップ名","No","ゴレリン","ゴレリン","Goleryn",
"集落・マップ名","Yes","ゴレリン盆地 (平地)","ゴレリン盆地（平原）","Goleryn Basin (Plain)",
"集落・マップ名","No","サゴラ","サゴラ","Sagora",
"集落・マップ名","No","サゴリナ","サゴリナ","Sagolina",
"集落・マップ名","No","サネオパ","サネオパ","Saneopa",
"集落・マップ名","Yes","サノック゠ヘン","ラノック・ヘン","Llanoc Hen",
"集落・マップ名","Yes","サノック゠ヘン城","ラノック・ヘン城","Llanoc Hen Castle",
"集落・マップ名","No","サフナ","サフナ","Safna",
"集落・マップ名","No","サヘル","サヘル","Sahel",
"集落・マップ名","No","サヘル城","サヘル城","Sahel Castle",
"集落・マップ名","Yes","サマタ","サマサ","Samatha",
"集落・マップ名","Yes","サマタ盆地 (平地)","サマサ渓谷（平原）","Samatha Valley (Plain)",
"集落・マップ名","Yes","サルゴト","サーゴット","Sargot",
"集落・マップ名","No","サルダニス","サルダニス","Saldannis",
"集落・マップ名","No","サヴィンス","サヴィンス","Savinth",
"集落・マップ名","No","ザルム","ザルム","Zalm",
"集落・マップ名","Yes","シバル゠ズムル","シバル・ズムル","Shibal Zumr",
"集落・マップ名","Yes","シバル゠ズムル城","シバル・ズムル城","Shibal Zumr Castle",
"集落・マップ名","No","シビル","シビル","Sibir",
"集落・マップ名","No","シミラ","シミラ","Simira",
"集落・マップ名","No","シミラ城","シミラ城","Simira Castle",
"集落・マップ名","Yes","シャペシュテ","シャプステ","Shapeshte",
"集落・マップ名","No","シャラス","シャラス","Charas",
"集落・マップ名","No","シラトス","シラトス","Syratos",
"集落・マップ名","No","シラトス城","シラトス城","Syratos Castle",
"集落・マップ名","No","シリンダク","シリンダク","Sirindac",
"集落・マップ名","No","シロネア","シロネア","Syronea",
"集落・マップ名","Yes","ジェミャン","ゼミヤン","Zhemyan",
"集落・マップ名","No","ジャクラン","ジャクラン","Jaculan",
"集落・マップ名","No","ジャハシム","ジャハシム","Jahasim",
"集落・マップ名","Yes","ジャバル゠アシャーブ砂漠 (砂漠)","ジャバル・アシャブ砂漠（砂漠）","Jabal Ashab Desert (Desert)",
"集落・マップ名","Yes","ジャバル゠タマル砂漠 (砂漠)","ジャバル・タマル砂漠（砂漠）","Jabal Tamar Desert (Desert)",
"集落・マップ名","Yes","ジャマイェーフ","ジャマイェ","Jamayeh",
"集落・マップ名","Yes","ジャマイェーフ城","ジャマイェ城","Jamayeh Castle",
"集落・マップ名","Yes","ジャルジャラ低地 (砂漠)","ジェルジャラ低地（砂漠）","Jarjara Lowlands (Desert)",
"集落・マップ名","Yes","ジャルジャラ砂漠道 (砂漠)","ジェルジャラ砂漠道（砂漠）","Jarjara Desert Pass (Desert)",
"集落・マップ名","Yes","スィン゠テゥアル西部 (平地)","西リン・ティワル（平原）","West Llyn Tywal (Plain)",
"集落・マップ名","No","スウェンリン","スウェンリン","Swenryn",
"集落・マップ名","Yes","スウェンリン平原 (平地)","スウェンリン平原（平原）","Swenryn Plains (Plain)",
"集落・マップ名","Yes","スコリン","スコーリン","Skorin",
"集落・マップ名","Yes","スコーリン平原 (平地)","スコーリン平原（平原）","Skorin Plains (Plain)",
"集落・マップ名","No","スタティモス","スタティモス","Stathymos",
"集落・マップ名","No","スポティア","スポティア","Spotia",
"集落・マップ名","Yes","スルン゠ダグ荒野 (草原)","スルン・ダグ荒野（草原地帯）","Sulun Dag Wastes (Steppe)",
"集落・マップ名","No","セスタダイム","セスタダイム","Sestadaim",
"集落・マップ名","No","セスタダイム城","セスタダイム城","Sestadaim Castle",
"集落・マップ名","Yes","セティス森林 (平地)","セシス森林（平原）","Sethys Woods (Plain)",
"集落・マップ名","Yes","ゼオコリュス","ゼオコリス","Zeocorys",
"集落・マップ名","No","ゼオニカ","ゼオニカ","Zeonica",
"集落・マップ名","No","ゼステア","ゼステア","Zestea",
"集落・マップ名","Yes","ゼステア渓谷 (平地)","ゼステア渓谷（平原）","Zestea Valley (Plain)",
"集落・マップ名","No","ソリオス","ソリオス","Thorios",
"集落・マップ名","Yes","ソーノン","セオノン","Seonon",
"集落・マップ名","Yes","ソールダス","セオルダス","Seordas",
"集落・マップ名","Yes","タコル","タコール","Takor",
"集落・マップ名","Yes","タコル城","タコール城","Takor Castle",
"集落・マップ名","Yes","タコル山脈 (草原)","タコール山脈（草原地帯）","Takor Mountains (Steppe)",
"集落・マップ名","No","タシェバ","タシェバ","Tasheba",
"集落・マップ名","Yes","タシェバ海岸 (草原)","タシェバ海岸（草原地帯）","Tasheba Coast (Steppe)",
"集落・マップ名","Yes","タムヌーフ","タムヌウ","Tamnuh",
"集落・マップ名","Yes","タムヌーフ城","タムヌウ城","Tamnuh Castle",
"集落・マップ名","Yes","タリヴェル","タリベル","Talivel",
"集落・マップ名","Yes","タリヴェル城","タリベル城","Talivel Castle",
"集落・マップ名","No","タルクティス","タルクティス","Tarcutis",
"集落・マップ名","No","ダナラ","ダナラ","Danara",
"集落・マップ名","Yes","ダヌスティカ","ダナスティカ","Danustica",
"集落・マップ名","Yes","ダマル川 (草原)","ダマル川（草原地帯）","Damar River (Steppe)",
"集落・マップ名","Yes","ダマル橋 (砂漠)","ダマル橋（砂漠）","Damar Bridge (Desert)",
"集落・マップ名","Yes","ダールメングス","ダルメンガス","Dalmengus",
"集落・マップ名","Yes","ダールメングス湖畔 (平地)","ダルメンガス海岸（平原）","Dalmengus Coast (Plain)",
"集落・マップ名","Yes","チェルティグ山道 (平地)","チェルティグ山道（平原）","Chertyg Mountain Pass (Plain)",
"集落・マップ名","No","チャイカンド","チャイカンド","Chaikand",
"集落・マップ名","Yes","チョルノバス","コルノバス","Chornobas",
"集落・マップ名","Yes","ティアギス川床 (草原)","ティアギス川床（草原地帯）","Tiagys Riverbed (Steppe)",
"集落・マップ名","Yes","ティアル","タイアル, ティアル","Tyal",
"集落・マップ名","No","ティスミル","ティスミル","Tismil",
"集落・マップ名","Yes","ティスミル荒野 (草原)","ティスミル荒野（草原地帯）","Tismil Wastes (Steppe)",
"集落・マップ名","No","ティルビィ","ティルビィ","Tirby",
"集落・マップ名","No","ティルビィ城","ティルビィ城","Tirby Castle",
"集落・マップ名","Yes","ティルビィ森林の入り江 (平地)","ティルビィ・ウッズ湾（平原）","Bay of Tirby Woods (Plain)",
"集落・マップ名","Yes","テウェア","テヴェア","Tevea",
"集落・マップ名","No","テグレソス","テグレソス","Tegresos",
"集落・マップ名","No","テペス","テペス","Tepes",
"集落・マップ名","No","テペス城","テペス城","Tepes Castle",
"集落・マップ名","Yes","テミュス","テミス","Themys",
"集落・マップ名","Yes","テメアの小川 (平地)","テメア小川（平原）","Temea Creek (Plain)",
"集落・マップ名","Yes","テメアの森林 (平地)","テメア森林（平原）","Temea Forest (Plain)",
"集落・マップ名","No","テメモス","テメモス","Tememos",
"集落・マップ名","Yes","テルセニオーン","テルセニオン","Thersenion",
"集落・マップ名","Yes","ディアトマ","ダイアトマ","Diathma",
"集落・マップ名","Yes","ディアトマ牧草地 (平地)","ダイアトマ牧草地（平原）","Diathma Meadows (Plain)",
"集落・マップ名","Yes","ディアントグミル","ディアントグメイル","Diantogmail",
"集落・マップ名","No","ディオパリス","ディオパリス","Dyopalis",
"集落・マップ名","Yes","ディナル","ディナール","Dinar",
"集落・マップ名","Yes","ディナル城","ディナール城","Dinar Castle",
"集落・マップ名","Yes","デイル゠ハワ","デイル・ハワ","Deir Hawa",
"集落・マップ名","Yes","デリアト","デリアット","Deriat",
"集落・マップ名","Yes","デヴセグ台地 (草原)","デヴセグ台地（草原地帯）","Devseg Plateau (Steppe)",
"集落・マップ名","No","トゥビリス","トゥビリス","Tubilis",
"集落・マップ名","No","トゥビリス城","トゥビリス城","Tubilis Castle",
"集落・マップ名","Yes","トラクトラ","スラクトラ","Thractorae",
"集落・マップ名","Yes","トラクトラ城","スラクトラ城","Thractorae Castle",
"集落・マップ名","Yes","トランド渓谷 (平原)","トランド川谷 (平原)","Trand River Valley (Plain)",
"集落・マップ名","Yes","トリオス","ソリオス","Thorios",
"集落・マップ名","Yes","トリオス城","ソリオス城","Thorios Castle",
"集落・マップ名","Yes","トリポタミア渓谷 (平地)","トリポタミア渓谷（平原）","Tripotamia Valley (Plain)",
"集落・マップ名","Yes","トル゠メリナ","トール・メリナ","Tor Melina",
"集落・マップ名","Yes","トル゠レアド","トール・レイアド","Tor Leiad",
"集落・マップ名","Yes","トル゠レアド森林 (平地)","トール・レイアド森林（平原）","Tor Leiad Forest (Plain)",
"集落・マップ名","Yes","ドゥルン","ダーン","Durn",
"集落・マップ名","Yes","ドゥングラニス","ダングラニス","Dunglanys",
"集落・マップ名","Yes","ドゥングラニス東部 (平地)","東ダングラニス（平原）","East Dunglanys (Plain)",
"集落・マップ名","No","ドカ","ドカ","Doqa",
"集落・マップ名","No","ドニン","ドニン","Dnin",
"集落・マップ名","No","ドラディオス","ドラディオス","Dradios",
"集落・マップ名","No","ドラパンド","ドラパンド","Drapand",
"集落・マップ名","No","ドラパンド城","ドラパンド城","Drapand Castle",
"集落・マップ名","Yes","ドラパンド断崖 (平地)","ドラパンド断崖（平原）","Drapand Cliffs (Plain)",
"集落・マップ名","Yes","ドリアティア山平原 (平地)","ドライアティック山平原（平原）","Dryatic Mountain Plains (Plain)",
"集落・マップ名","Yes","ドリアティア山道 (平地)","ドライアティック山道（平原）","Dryatic Mountain Pass (Plain)",
"集落・マップ名","Yes","ドルイモル","ドルイモア","Druimmor",
"集落・マップ名","Yes","ドルイモル城","ドルイモア城","Druimmor Castle",
"集落・マップ名","No","ドヴォルスタ","ドヴォルスタ","Dvorusta",
"集落・マップ名","Yes","ナアル゠アルカルス台地 (草原)","ナール・アル・カルス高原（草原地帯）","Nahr Al-Kals Plateau (Steppe)",
"集落・マップ名","Yes","ナーラーン","ナーラン","Nahlan",
"集落・マップ名","Yes","ニデオーン","ニデオン","Nideon",
"集落・マップ名","No","ヌチュク","ヌチュク","Nutyuk",
"集落・マップ名","Yes","ネウィス渓谷 (草原)","ネヴィス渓谷（草原地帯）","Nevys Valley (Steppe)",
"集落・マップ名","Yes","ネウルヴァル渓谷 (平地)","ニュールヴァル渓谷（平原）","Neurval Valley (Plain)",
"集落・マップ名","Yes","ネオコリュス","ネオコリス","Neocorys",
"集落・マップ名","Yes","ネヴャンスク","ネビャンスク","Nevyansk",
"集落・マップ名","Yes","ネヴャンスク城","ネビャンスク城","Nevyansk Castle",
"集落・マップ名","No","ノグレント","ノグレント","Nogrent",
"集落・マップ名","No","ノルタニサ","ノルタニサ","Nortanisa",
"集落・マップ名","No","ハックン","ハックン","Hakkun",
"集落・マップ名","No","ハックン城","ハックン城","Hakkun Castle",
"集落・マップ名","Yes","ハネキ","ハネキー","Hanekhy",
"集落・マップ名","Yes","ハノプシス","カノプシス","Chanopsis",
"集落・マップ名","Yes","ハノプシス城","カノプシス城","Chanopsis Castle",
"集落・マップ名","Yes","ハモシャワト","ハモシャワット","Hamoshawat",
"集落・マップ名","Yes","ハリスヴスト","ハリスフスト","Halisvust",
"集落・マップ名","Yes","バイト゠ハティーフ","ベイト・ハティフ","Bait Hatif",
"集落・マップ名","Yes","バク","バーク","Baq",
"集落・マップ名","No","バリハル","バリハル","Barihal",
"集落・マップ名","No","バリハル城","バリハル城","Barihal Castle",
"集落・マップ名","Yes","バルガルド","バルガード, バルガルド","Balgard","公式訳は統一されていない"
